date,commodity,market,modal_price,arrivals
2021-07-12,Tomato,Pune,2455.42,93.77
2021-07-13,Tomato,Pune,2510.75,128.59
2021-07-14,Tomato,Pune,2278.7,96.49
2021-07-15,Tomato,Pune,2331.84,93.96
2021-07-16,Tomato,Pune,2235.73,96.92
2021-07-17,Tomato,Pune,2513.16,105.45
2021-07-18,Tomato,Pune,2246.24,67.72
2021-07-19,Tomato,Pune,2115.32,117.34
2021-07-20,Tomato,Pune,2042.79,117.08
2021-07-21,Tomato,Pune,2166.25,109.13
2021-07-22,Tomato,Pune,2298.54,104.27
2021-07-23,Tomato,Pune,2240.33,98.38
2021-07-24,Tomato,Pune,2197.96,113.74
2021-07-25,Tomato,Pune,2377.91,81.0
2021-07-26,Tomato,Pune,2271.93,106.47
2021-07-27,Tomato,Pune,2297.05,105.02
2021-07-28,Tomato,Pune,2223.65,109.64
2021-07-29,Tomato,Pune,2342.98,102.8
2021-07-30,Tomato,Pune,2326.48,116.2
2021-07-31,Tomato,Pune,2040.63,126.93
2021-08-01,Tomato,Pune,2300.84,85.69
2021-08-02,Tomato,Pune,2353.08,94.3
2021-08-03,Tomato,Pune,2222.42,97.89
2021-08-04,Tomato,Pune,2287.24,91.13
2021-08-05,Tomato,Pune,2356.26,98.07
2021-08-06,Tomato,Pune,2201.54,117.63
2021-08-07,Tomato,Pune,2204.1,120.46
2021-08-08,Tomato,Pune,2357.23,80.09
2021-08-09,Tomato,Pune,2370.05,77.67
2021-08-10,Tomato,Pune,2374.84,129.83
2021-08-11,Tomato,Pune,2336.57,68.58
2021-08-12,Tomato,Pune,2356.6,133.83
2021-08-13,Tomato,Pune,2190.02,106.28
2021-08-14,Tomato,Pune,2081.23,115.83
2021-08-15,Tomato,Pune,2373.65,109.92
2021-08-16,Tomato,Pune,2595.92,91.06
2021-08-17,Tomato,Pune,2020.78,116.13
2021-08-18,Tomato,Pune,1924.11,109.44
2021-08-19,Tomato,Pune,2406.68,103.01
2021-08-20,Tomato,Pune,2231.0,132.47
2021-08-21,Tomato,Pune,2174.75,126.34
2021-08-22,Tomato,Pune,2220.54,111.28
2021-08-23,Tomato,Pune,2056.79,104.9
2021-08-24,Tomato,Pune,2033.06,111.65
2021-08-25,Tomato,Pune,2245.55,87.93
2021-08-26,Tomato,Pune,2442.59,100.87
2021-08-27,Tomato,Pune,2201.66,117.88
2021-08-28,Tomato,Pune,2093.34,113.12
2021-08-29,Tomato,Pune,2104.93,133.58
2021-08-30,Tomato,Pune,2062.1,112.86
2021-08-31,Tomato,Pune,2226.89,111.25
2021-09-01,Tomato,Pune,2115.91,96.33
2021-09-02,Tomato,Pune,2115.98,117.69
2021-09-03,Tomato,Pune,2165.13,119.74
2021-09-04,Tomato,Pune,2238.07,70.72
2021-09-05,Tomato,Pune,2209.03,139.8
2021-09-06,Tomato,Pune,2336.91,107.25
2021-09-07,Tomato,Pune,2049.36,119.59
2021-09-08,Tomato,Pune,2263.91,100.04
2021-09-09,Tomato,Pune,2211.86,128.57
2021-09-10,Tomato,Pune,2069.75,95.74
2021-09-11,Tomato,Pune,2254.57,111.08
2021-09-12,Tomato,Pune,2293.79,111.2
2021-09-13,Tomato,Pune,2101.13,116.84
2021-09-14,Tomato,Pune,2031.2,109.4
2021-09-15,Tomato,Pune,2227.64,99.89
2021-09-16,Tomato,Pune,2462.58,67.51
2021-09-17,Tomato,Pune,2099.88,96.34
2021-09-18,Tomato,Pune,2080.76,101.52
2021-09-19,Tomato,Pune,2004.91,125.49
2021-09-20,Tomato,Pune,2097.76,112.94
2021-09-21,Tomato,Pune,2110.63,99.61
2021-09-22,Tomato,Pune,2362.94,113.73
2021-09-23,Tomato,Pune,1937.59,87.28
2021-09-24,Tomato,Pune,2286.46,95.14
2021-09-25,Tomato,Pune,1963.09,131.56
2021-09-26,Tomato,Pune,2180.96,110.94
2021-09-27,Tomato,Pune,2257.56,84.45
2021-09-28,Tomato,Pune,1964.44,139.54
2021-09-29,Tomato,Pune,1987.63,96.56
2021-09-30,Tomato,Pune,2037.32,144.11
2021-10-01,Tomato,Pune,2219.21,120.11
2021-10-02,Tomato,Pune,2183.59,98.03
2021-10-03,Tomato,Pune,2235.9,81.61
2021-10-04,Tomato,Pune,2028.88,124.24
2021-10-05,Tomato,Pune,1997.66,111.66
2021-10-06,Tomato,Pune,2143.59,100.73
2021-10-07,Tomato,Pune,1927.02,107.89
2021-10-08,Tomato,Pune,2062.56,114.32
2021-10-09,Tomato,Pune,2175.27,113.06
2021-10-10,Tomato,Pune,2081.41,118.99
2021-10-11,Tomato,Pune,1976.38,88.02
2021-10-12,Tomato,Pune,1883.47,111.57
2021-10-13,Tomato,Pune,2074.03,123.28
2021-10-14,Tomato,Pune,2087.34,115.01
2021-10-15,Tomato,Pune,2263.58,93.56
2021-10-16,Tomato,Pune,2202.62,121.32
2021-10-17,Tomato,Pune,2019.19,114.01
2021-10-18,Tomato,Pune,2086.91,93.31
2021-10-19,Tomato,Pune,1985.41,97.12
2021-10-20,Tomato,Pune,2178.08,83.11
2021-10-21,Tomato,Pune,2105.94,122.36
2021-10-22,Tomato,Pune,2227.11,97.36
2021-10-23,Tomato,Pune,2377.25,127.71
2021-10-24,Tomato,Pune,2178.94,70.21
2021-10-25,Tomato,Pune,2283.55,68.65
2021-10-26,Tomato,Pune,2355.73,116.42
2021-10-27,Tomato,Pune,2392.98,102.58
2021-10-28,Tomato,Pune,2138.24,102.12
2021-10-29,Tomato,Pune,2117.64,124.41
2021-10-30,Tomato,Pune,2270.29,105.39
2021-10-31,Tomato,Pune,2099.85,149.84
2021-11-01,Tomato,Pune,2297.73,78.53
2021-11-02,Tomato,Pune,2128.09,123.25
2021-11-03,Tomato,Pune,2095.93,115.84
2021-11-04,Tomato,Pune,2307.86,51.26
2021-11-05,Tomato,Pune,2182.74,106.06
2021-11-06,Tomato,Pune,2148.24,113.0
2021-11-07,Tomato,Pune,2278.63,105.39
2021-11-08,Tomato,Pune,2156.95,117.61
2021-11-09,Tomato,Pune,2209.83,102.55
2021-11-10,Tomato,Pune,2048.64,89.01
2021-11-11,Tomato,Pune,2048.59,116.63
2021-11-12,Tomato,Pune,2201.12,84.15
2021-11-13,Tomato,Pune,2290.43,123.4
2021-11-14,Tomato,Pune,2143.45,82.55
2021-11-15,Tomato,Pune,2132.57,121.91
2021-11-16,Tomato,Pune,2285.93,89.13
2021-11-17,Tomato,Pune,2405.13,118.42
2021-11-18,Tomato,Pune,2137.15,97.76
2021-11-19,Tomato,Pune,2156.53,100.53
2021-11-20,Tomato,Pune,2344.34,107.01
2021-11-21,Tomato,Pune,2338.16,110.98
2021-11-22,Tomato,Pune,2441.33,80.86
2021-11-23,Tomato,Pune,2283.95,70.43
2021-11-24,Tomato,Pune,2083.02,109.96
2021-11-25,Tomato,Pune,2294.02,101.11
2021-11-26,Tomato,Pune,2178.6,101.41
2021-11-27,Tomato,Pune,2413.85,92.09
2021-11-28,Tomato,Pune,2462.31,107.82
2021-11-29,Tomato,Pune,2310.22,84.09
2021-11-30,Tomato,Pune,2370.49,92.17
2021-12-01,Tomato,Pune,2117.91,117.38
2021-12-02,Tomato,Pune,2097.7,99.06
2021-12-03,Tomato,Pune,2266.08,137.03
2021-12-04,Tomato,Pune,2187.92,100.01
2021-12-05,Tomato,Pune,2361.33,81.37
2021-12-06,Tomato,Pune,2329.7,119.3
2021-12-07,Tomato,Pune,2242.85,120.08
2021-12-08,Tomato,Pune,2317.84,90.73
2021-12-09,Tomato,Pune,2262.32,98.21
2021-12-10,Tomato,Pune,2278.75,105.54
2021-12-11,Tomato,Pune,2363.08,107.51
2021-12-12,Tomato,Pune,2003.94,112.78
2021-12-13,Tomato,Pune,2117.89,105.55
2021-12-14,Tomato,Pune,2287.45,117.54
2021-12-15,Tomato,Pune,2301.99,106.21
2021-12-16,Tomato,Pune,2404.1,116.65
2021-12-17,Tomato,Pune,2297.5,103.91
2021-12-18,Tomato,Pune,2316.82,93.59
2021-12-19,Tomato,Pune,2226.69,71.25
2021-12-20,Tomato,Pune,2193.16,79.99
2021-12-21,Tomato,Pune,2476.37,98.17
2021-12-22,Tomato,Pune,2314.03,91.08
2021-12-23,Tomato,Pune,2336.12,88.24
2021-12-24,Tomato,Pune,2356.84,103.81
2021-12-25,Tomato,Pune,2236.01,91.75
2021-12-26,Tomato,Pune,2458.27,95.28
2021-12-27,Tomato,Pune,2252.52,98.74
2021-12-28,Tomato,Pune,2228.4,104.26
2021-12-29,Tomato,Pune,2452.91,95.87
2021-12-30,Tomato,Pune,2640.19,95.11
2021-12-31,Tomato,Pune,2387.59,85.27
2022-01-01,Tomato,Pune,2334.82,89.32
2022-01-02,Tomato,Pune,2107.01,124.73
2022-01-03,Tomato,Pune,2308.95,90.64
2022-01-04,Tomato,Pune,2399.03,106.13
2022-01-05,Tomato,Pune,2338.7,100.81
2022-01-06,Tomato,Pune,2470.16,90.19
2022-01-07,Tomato,Pune,2420.32,72.7
2022-01-08,Tomato,Pune,2238.5,113.94
2022-01-09,Tomato,Pune,2235.63,108.49
2022-01-10,Tomato,Pune,2376.62,93.87
2022-01-11,Tomato,Pune,2298.23,116.11
2022-01-12,Tomato,Pune,2608.61,94.56
2022-01-13,Tomato,Pune,2443.08,86.44
2022-01-14,Tomato,Pune,2264.2,103.24
2022-01-15,Tomato,Pune,2294.22,76.04
2022-01-16,Tomato,Pune,2510.81,106.75
2022-01-17,Tomato,Pune,2314.64,105.47
2022-01-18,Tomato,Pune,2541.22,95.83
2022-01-19,Tomato,Pune,2281.08,99.66
2022-01-20,Tomato,Pune,2586.72,94.64
2022-01-21,Tomato,Pune,2495.43,99.71
2022-01-22,Tomato,Pune,2331.28,91.84
2022-01-23,Tomato,Pune,2477.8,107.54
2022-01-24,Tomato,Pune,2572.29,78.64
2022-01-25,Tomato,Pune,2495.41,112.39
2022-01-26,Tomato,Pune,2328.11,123.58
2022-01-27,Tomato,Pune,2646.32,127.92
2022-01-28,Tomato,Pune,2480.42,98.73
2022-01-29,Tomato,Pune,2554.99,104.17
2022-01-30,Tomato,Pune,2593.92,102.4
2022-01-31,Tomato,Pune,2449.01,114.77
2022-02-01,Tomato,Pune,2336.13,101.04
2022-02-02,Tomato,Pune,2655.25,69.44
2022-02-03,Tomato,Pune,2389.19,108.91
2022-02-04,Tomato,Pune,2520.61,80.45
2022-02-05,Tomato,Pune,2426.22,79.64
2022-02-06,Tomato,Pune,2596.6,86.7
2022-02-07,Tomato,Pune,2696.75,87.75
2022-02-08,Tomato,Pune,2458.04,91.33
2022-02-09,Tomato,Pune,2457.78,97.75
2022-02-10,Tomato,Pune,2791.21,77.67
2022-02-11,Tomato,Pune,2455.56,97.16
2022-02-12,Tomato,Pune,2625.72,68.06
2022-02-13,Tomato,Pune,2552.02,80.06
2022-02-14,Tomato,Pune,2566.28,84.34
2022-02-15,Tomato,Pune,2225.84,110.91
2022-02-16,Tomato,Pune,2548.07,83.79
2022-02-17,Tomato,Pune,2430.48,77.51
2022-02-18,Tomato,Pune,2602.17,103.55
2022-02-19,Tomato,Pune,2406.18,90.05
2022-02-20,Tomato,Pune,2506.29,128.21
2022-02-21,Tomato,Pune,2581.47,76.99
2022-02-22,Tomato,Pune,2554.64,71.56
2022-02-23,Tomato,Pune,2606.43,115.28
2022-02-24,Tomato,Pune,2723.88,96.47
2022-02-25,Tomato,Pune,2454.29,76.72
2022-02-26,Tomato,Pune,2358.21,57.98
2022-02-27,Tomato,Pune,2611.39,88.4
2022-02-28,Tomato,Pune,2639.07,110.26
2022-03-01,Tomato,Pune,2543.74,94.84
2022-03-02,Tomato,Pune,2477.77,90.1
2022-03-03,Tomato,Pune,2622.59,86.88
2022-03-04,Tomato,Pune,2498.53,94.18
2022-03-05,Tomato,Pune,2644.76,78.22
2022-03-06,Tomato,Pune,2531.94,96.8
2022-03-07,Tomato,Pune,2680.63,83.59
2022-03-08,Tomato,Pune,2456.69,88.87
2022-03-09,Tomato,Pune,2670.56,118.08
2022-03-10,Tomato,Pune,2387.86,82.46
2022-03-11,Tomato,Pune,2526.51,95.0
2022-03-12,Tomato,Pune,2642.41,75.34
2022-03-13,Tomato,Pune,2421.55,99.61
2022-03-14,Tomato,Pune,2519.2,107.53
2022-03-15,Tomato,Pune,2609.73,98.34
2022-03-16,Tomato,Pune,2539.69,128.15
2022-03-17,Tomato,Pune,2452.62,105.46
2022-03-18,Tomato,Pune,2401.65,82.23
2022-03-19,Tomato,Pune,2481.94,119.56
2022-03-20,Tomato,Pune,2587.24,82.05
2022-03-21,Tomato,Pune,2601.19,90.88
2022-03-22,Tomato,Pune,2497.86,73.54
2022-03-23,Tomato,Pune,2730.09,88.34
2022-03-24,Tomato,Pune,2818.84,95.75
2022-03-25,Tomato,Pune,2624.6,82.89
2022-03-26,Tomato,Pune,2427.4,94.04
2022-03-27,Tomato,Pune,2424.27,107.18
2022-03-28,Tomato,Pune,2755.38,80.27
2022-03-29,Tomato,Pune,2673.03,77.14
2022-03-30,Tomato,Pune,2523.55,81.23
2022-03-31,Tomato,Pune,2303.98,101.69
2022-04-01,Tomato,Pune,2575.41,107.37
2022-04-02,Tomato,Pune,2655.44,100.32
2022-04-03,Tomato,Pune,2443.02,103.57
2022-04-04,Tomato,Pune,2749.69,90.11
2022-04-05,Tomato,Pune,2779.01,113.52
2022-04-06,Tomato,Pune,2527.12,82.86
2022-04-07,Tomato,Pune,2467.65,72.95
2022-04-08,Tomato,Pune,2496.44,112.66
2022-04-09,Tomato,Pune,2293.74,87.09
2022-04-10,Tomato,Pune,2542.48,79.54
2022-04-11,Tomato,Pune,2493.92,86.96
2022-04-12,Tomato,Pune,2525.68,82.43
2022-04-13,Tomato,Pune,2458.58,110.07
2022-04-14,Tomato,Pune,2681.16,66.45
2022-04-15,Tomato,Pune,2223.27,121.42
2022-04-16,Tomato,Pune,2406.13,101.35
2022-04-17,Tomato,Pune,2364.81,119.27
2022-04-18,Tomato,Pune,2856.98,82.86
2022-04-19,Tomato,Pune,2539.44,87.99
2022-04-20,Tomato,Pune,2643.49,97.18
2022-04-21,Tomato,Pune,2668.97,78.22
2022-04-22,Tomato,Pune,2588.19,82.74
2022-04-23,Tomato,Pune,2419.22,97.02
2022-04-24,Tomato,Pune,2434.16,114.64
2022-04-25,Tomato,Pune,2440.09,102.25
2022-04-26,Tomato,Pune,2469.71,99.77
2022-04-27,Tomato,Pune,2477.79,76.43
2022-04-28,Tomato,Pune,2597.22,86.98
2022-04-29,Tomato,Pune,2571.93,85.09
2022-04-30,Tomato,Pune,2376.65,115.58
2022-05-01,Tomato,Pune,2622.75,80.99
2022-05-02,Tomato,Pune,2541.0,108.39
2022-05-03,Tomato,Pune,2476.02,90.83
2022-05-04,Tomato,Pune,2558.29,85.18
2022-05-05,Tomato,Pune,2630.04,86.67
2022-05-06,Tomato,Pune,2431.19,106.28
2022-05-07,Tomato,Pune,2386.25,129.17
2022-05-08,Tomato,Pune,2711.2,93.65
2022-05-09,Tomato,Pune,2570.76,97.31
2022-05-10,Tomato,Pune,2458.44,100.52
2022-05-11,Tomato,Pune,2404.2,105.79
2022-05-12,Tomato,Pune,2616.92,84.05
2022-05-13,Tomato,Pune,2439.12,78.65
2022-05-14,Tomato,Pune,2683.2,79.34
2022-05-15,Tomato,Pune,2482.06,99.62
2022-05-16,Tomato,Pune,2537.4,104.1
2022-05-17,Tomato,Pune,2455.6,79.1
2022-05-18,Tomato,Pune,2341.02,92.07
2022-05-19,Tomato,Pune,2381.93,94.57
2022-05-20,Tomato,Pune,2650.52,82.72
2022-05-21,Tomato,Pune,2445.71,96.33
2022-05-22,Tomato,Pune,2439.74,95.8
2022-05-23,Tomato,Pune,2550.66,105.64
2022-05-24,Tomato,Pune,2603.44,121.12
2022-05-25,Tomato,Pune,2548.65,125.97
2022-05-26,Tomato,Pune,2384.38,130.39
2022-05-27,Tomato,Pune,2429.11,93.01
2022-05-28,Tomato,Pune,2457.53,92.82
2022-05-29,Tomato,Pune,2479.35,86.53
2022-05-30,Tomato,Pune,2565.74,83.48
2022-05-31,Tomato,Pune,2541.89,115.64
2022-06-01,Tomato,Pune,2417.4,109.62
2022-06-02,Tomato,Pune,2524.35,127.22
2022-06-03,Tomato,Pune,2393.65,110.58
2022-06-04,Tomato,Pune,2256.06,96.72
2022-06-05,Tomato,Pune,2490.51,115.68
2022-06-06,Tomato,Pune,2297.89,114.28
2022-06-07,Tomato,Pune,2434.28,74.21
2022-06-08,Tomato,Pune,2460.51,121.62
2022-06-09,Tomato,Pune,2301.09,100.71
2022-06-10,Tomato,Pune,2313.95,94.81
2022-06-11,Tomato,Pune,2600.98,86.29
2022-06-12,Tomato,Pune,2594.07,107.27
2022-06-13,Tomato,Pune,2379.09,91.7
2022-06-14,Tomato,Pune,2311.82,87.96
2022-06-15,Tomato,Pune,2458.43,95.77
2022-06-16,Tomato,Pune,2337.9,77.65
2022-06-17,Tomato,Pune,2422.15,90.47
2022-06-18,Tomato,Pune,2382.63,103.66
2022-06-19,Tomato,Pune,2102.49,87.3
2022-06-20,Tomato,Pune,2674.91,79.8
2022-06-21,Tomato,Pune,2093.86,88.9
2022-06-22,Tomato,Pune,2690.7,76.23
2022-06-23,Tomato,Pune,2528.24,95.09
2022-06-24,Tomato,Pune,2327.55,112.93
2022-06-25,Tomato,Pune,2096.21,88.93
2022-06-26,Tomato,Pune,2319.83,81.46
2022-06-27,Tomato,Pune,2305.78,114.97
2022-06-28,Tomato,Pune,2387.9,118.84
2022-06-29,Tomato,Pune,2392.05,113.6
2022-06-30,Tomato,Pune,2357.48,91.25
2022-07-01,Tomato,Pune,2539.39,82.18
2022-07-02,Tomato,Pune,2399.54,109.95
2022-07-03,Tomato,Pune,2455.82,78.69
2022-07-04,Tomato,Pune,2477.63,80.61
2022-07-05,Tomato,Pune,2445.24,104.62
2022-07-06,Tomato,Pune,2442.76,78.61
2022-07-07,Tomato,Pune,2411.64,114.22
2022-07-08,Tomato,Pune,2360.88,87.69
2022-07-09,Tomato,Pune,2444.62,98.32
2022-07-10,Tomato,Pune,2129.91,95.76
2022-07-11,Tomato,Pune,2264.28,126.42
2022-07-12,Tomato,Pune,2483.67,114.96
2022-07-13,Tomato,Pune,2348.55,114.16
2022-07-14,Tomato,Pune,2180.4,107.29
2022-07-15,Tomato,Pune,2368.13,83.55
2022-07-16,Tomato,Pune,2335.79,126.27
2022-07-17,Tomato,Pune,2374.32,113.19
2022-07-18,Tomato,Pune,2009.67,137.38
2022-07-19,Tomato,Pune,2278.32,91.74
2022-07-20,Tomato,Pune,2276.42,81.07
2022-07-21,Tomato,Pune,2419.87,92.57
2022-07-22,Tomato,Pune,2202.24,103.79
2022-07-23,Tomato,Pune,2421.82,99.5
2022-07-24,Tomato,Pune,2115.3,116.76
2022-07-25,Tomato,Pune,2169.8,75.27
2022-07-26,Tomato,Pune,2457.65,102.95
2022-07-27,Tomato,Pune,2265.61,98.59
2022-07-28,Tomato,Pune,2439.55,143.13
2022-07-29,Tomato,Pune,2322.67,86.05
2022-07-30,Tomato,Pune,2247.23,110.97
2022-07-31,Tomato,Pune,1980.8,120.19
2022-08-01,Tomato,Pune,2312.12,121.81
2022-08-02,Tomato,Pune,2403.44,99.93
2022-08-03,Tomato,Pune,2435.61,127.51
2022-08-04,Tomato,Pune,2254.31,110.5
2022-08-05,Tomato,Pune,2036.01,91.2
2022-08-06,Tomato,Pune,2144.66,101.96
2022-08-07,Tomato,Pune,2110.91,109.42
2022-08-08,Tomato,Pune,2190.03,122.86
2022-08-09,Tomato,Pune,2179.97,72.9
2022-08-10,Tomato,Pune,2249.34,104.21
2022-08-11,Tomato,Pune,2128.14,110.7
2022-08-12,Tomato,Pune,2099.94,115.35
2022-08-13,Tomato,Pune,2542.34,65.62
2022-08-14,Tomato,Pune,2161.9,97.78
2022-08-15,Tomato,Pune,2169.35,122.92
2022-08-16,Tomato,Pune,2284.02,115.77
2022-08-17,Tomato,Pune,2220.12,85.76
2022-08-18,Tomato,Pune,2080.33,122.38
2022-08-19,Tomato,Pune,2232.26,124.01
2022-08-20,Tomato,Pune,2244.66,86.87
2022-08-21,Tomato,Pune,2144.59,117.09
2022-08-22,Tomato,Pune,2290.26,115.62
2022-08-23,Tomato,Pune,2077.05,93.3
2022-08-24,Tomato,Pune,2177.99,128.88
2022-08-25,Tomato,Pune,2115.44,116.61
2022-08-26,Tomato,Pune,2251.3,115.76
2022-08-27,Tomato,Pune,2394.46,122.05
2022-08-28,Tomato,Pune,2121.46,78.07
2022-08-29,Tomato,Pune,2109.53,111.15
2022-08-30,Tomato,Pune,2145.74,138.09
2022-08-31,Tomato,Pune,2189.63,116.62
2022-09-01,Tomato,Pune,2211.72,100.73
2022-09-02,Tomato,Pune,1953.02,115.1
2022-09-03,Tomato,Pune,2572.95,72.82
2022-09-04,Tomato,Pune,1963.05,144.92
2022-09-05,Tomato,Pune,2268.38,106.48
2022-09-06,Tomato,Pune,2341.4,88.27
2022-09-07,Tomato,Pune,2163.69,122.18
2022-09-08,Tomato,Pune,2428.38,79.74
2022-09-09,Tomato,Pune,2327.54,107.03
2022-09-10,Tomato,Pune,2192.19,106.6
2022-09-11,Tomato,Pune,2005.29,128.63
2022-09-12,Tomato,Pune,2076.46,95.15
2022-09-13,Tomato,Pune,2275.52,115.22
2022-09-14,Tomato,Pune,2177.74,123.48
2022-09-15,Tomato,Pune,2338.42,120.49
2022-09-16,Tomato,Pune,2103.02,125.49
2022-09-17,Tomato,Pune,2190.97,132.65
2022-09-18,Tomato,Pune,2149.95,103.05
2022-09-19,Tomato,Pune,2090.42,113.62
2022-09-20,Tomato,Pune,2219.42,112.91
2022-09-21,Tomato,Pune,2204.71,116.28
2022-09-22,Tomato,Pune,2135.56,95.89
2022-09-23,Tomato,Pune,2046.6,127.16
2022-09-24,Tomato,Pune,2217.79,77.85
2022-09-25,Tomato,Pune,2292.59,130.9
2022-09-26,Tomato,Pune,2074.76,116.45
2022-09-27,Tomato,Pune,2103.6,119.68
2022-09-28,Tomato,Pune,2020.3,112.52
2022-09-29,Tomato,Pune,2277.85,121.82
2022-09-30,Tomato,Pune,2211.2,100.87
2022-10-01,Tomato,Pune,1968.89,104.28
2022-10-02,Tomato,Pune,2103.73,99.78
2022-10-03,Tomato,Pune,2167.3,102.58
2022-10-04,Tomato,Pune,2180.97,125.2
2022-10-05,Tomato,Pune,2111.76,89.19
2022-10-06,Tomato,Pune,2076.61,120.09
2022-10-07,Tomato,Pune,2242.51,110.79
2022-10-08,Tomato,Pune,2317.64,98.9
2022-10-09,Tomato,Pune,2408.27,110.34
2022-10-10,Tomato,Pune,1859.71,147.02
2022-10-11,Tomato,Pune,2071.07,96.05
2022-10-12,Tomato,Pune,2226.59,79.26
2022-10-13,Tomato,Pune,2080.97,134.52
2022-10-14,Tomato,Pune,2231.93,117.31
2022-10-15,Tomato,Pune,2087.16,87.84
2022-10-16,Tomato,Pune,2251.67,118.29
2022-10-17,Tomato,Pune,2273.97,106.58
2022-10-18,Tomato,Pune,2052.7,148.86
2022-10-19,Tomato,Pune,2227.36,102.7
2022-10-20,Tomato,Pune,2150.55,110.62
2022-10-21,Tomato,Pune,2300.38,105.23
2022-10-22,Tomato,Pune,2276.25,105.62
2022-10-23,Tomato,Pune,2161.01,117.58
2022-10-24,Tomato,Pune,2248.2,101.93
2022-10-25,Tomato,Pune,2087.27,116.04
2022-10-26,Tomato,Pune,2188.0,98.56
2022-10-27,Tomato,Pune,2078.99,117.4
2022-10-28,Tomato,Pune,2247.62,99.09
2022-10-29,Tomato,Pune,2113.59,97.4
2022-10-30,Tomato,Pune,2230.69,93.11
2022-10-31,Tomato,Pune,2455.44,90.03
2022-11-01,Tomato,Pune,1897.22,118.06
2022-11-02,Tomato,Pune,2181.27,123.82
2022-11-03,Tomato,Pune,2226.45,92.83
2022-11-04,Tomato,Pune,2159.4,112.94
2022-11-05,Tomato,Pune,1935.94,137.04
2022-11-06,Tomato,Pune,2097.95,131.74
2022-11-07,Tomato,Pune,2246.82,113.97
2022-11-08,Tomato,Pune,2339.74,109.41
2022-11-09,Tomato,Pune,2284.69,100.55
2022-11-10,Tomato,Pune,2250.78,95.56
2022-11-11,Tomato,Pune,2167.13,137.19
2022-11-12,Tomato,Pune,2113.62,112.17
2022-11-13,Tomato,Pune,2226.53,100.68
2022-11-14,Tomato,Pune,2277.0,112.17
2022-11-15,Tomato,Pune,2106.57,111.66
2022-11-16,Tomato,Pune,2090.22,122.62
2022-11-17,Tomato,Pune,2243.77,105.88
2022-11-18,Tomato,Pune,2304.2,98.1
2022-11-19,Tomato,Pune,2337.36,86.68
2022-11-20,Tomato,Pune,2399.7,90.15
2022-11-21,Tomato,Pune,2029.37,108.3
2022-11-22,Tomato,Pune,2182.55,102.06
2022-11-23,Tomato,Pune,2266.1,120.22
2022-11-24,Tomato,Pune,2218.05,95.3
2022-11-25,Tomato,Pune,2108.65,103.03
2022-11-26,Tomato,Pune,2020.12,102.72
2022-11-27,Tomato,Pune,2398.8,86.1
2022-11-28,Tomato,Pune,2327.84,82.89
2022-11-29,Tomato,Pune,2467.85,123.25
2022-11-30,Tomato,Pune,2329.19,131.1
2022-12-01,Tomato,Pune,2303.94,113.77
2022-12-02,Tomato,Pune,2415.69,100.47
2022-12-03,Tomato,Pune,2081.0,122.99
2022-12-04,Tomato,Pune,2213.73,99.89
2022-12-05,Tomato,Pune,2309.19,110.53
2022-12-06,Tomato,Pune,2294.58,112.15
2022-12-07,Tomato,Pune,2194.88,105.96
2022-12-08,Tomato,Pune,2384.76,125.6
2022-12-09,Tomato,Pune,2541.23,99.25
2022-12-10,Tomato,Pune,2390.07,128.52
2022-12-11,Tomato,Pune,2212.0,115.37
2022-12-12,Tomato,Pune,2387.95,120.6
2022-12-13,Tomato,Pune,2162.56,93.81
2022-12-14,Tomato,Pune,2304.87,107.87
2022-12-15,Tomato,Pune,2440.35,104.55
2022-12-16,Tomato,Pune,2290.76,109.02
2022-12-17,Tomato,Pune,2348.39,126.64
2022-12-18,Tomato,Pune,2335.49,95.23
2022-12-19,Tomato,Pune,2372.93,102.46
2022-12-20,Tomato,Pune,2133.84,108.81
2022-12-21,Tomato,Pune,2313.65,93.7
2022-12-22,Tomato,Pune,2453.41,84.48
2022-12-23,Tomato,Pune,2387.22,96.69
2022-12-24,Tomato,Pune,2348.88,106.62
2022-12-25,Tomato,Pune,2182.47,109.98
2022-12-26,Tomato,Pune,2617.48,66.35
2022-12-27,Tomato,Pune,2339.33,117.68
2022-12-28,Tomato,Pune,2385.87,109.28
2022-12-29,Tomato,Pune,2068.04,120.65
2022-12-30,Tomato,Pune,2265.15,108.44
2022-12-31,Tomato,Pune,2356.47,134.32
2023-01-01,Tomato,Pune,2429.05,95.55
2023-01-02,Tomato,Pune,2185.72,108.79
2023-01-03,Tomato,Pune,2469.11,94.43
2023-01-04,Tomato,Pune,2313.08,93.29
2023-01-05,Tomato,Pune,2441.41,108.13
2023-01-06,Tomato,Pune,2543.97,77.72
2023-01-07,Tomato,Pune,2447.16,94.69
2023-01-08,Tomato,Pune,2376.39,105.37
2023-01-09,Tomato,Pune,2439.78,104.74
2023-01-10,Tomato,Pune,2267.36,92.46
2023-01-11,Tomato,Pune,2575.95,88.05
2023-01-12,Tomato,Pune,2437.74,112.71
2023-01-13,Tomato,Pune,2460.0,104.2
2023-01-14,Tomato,Pune,2515.08,62.05
2023-01-15,Tomato,Pune,2352.28,107.34
2023-01-16,Tomato,Pune,2580.91,92.16
2023-01-17,Tomato,Pune,2316.33,89.48
2023-01-18,Tomato,Pune,2527.05,90.05
2023-01-19,Tomato,Pune,2423.39,106.69
2023-01-20,Tomato,Pune,2079.32,141.23
2023-01-21,Tomato,Pune,2343.01,104.31
